zone,direction,year,month,n_trips,Borough,zone_name,crz_zone,charged_share_2023,charged_share_2024,charged_share
17,dropoff,2023,5,3860,Brooklyn,Bedford,false,0.4504,0.4163,0.4504
17,dropoff,2023,6,3580,Brooklyn,Bedford,false,0.4504,0.4163,0.4504
17,dropoff,2024,2,2848,Brooklyn,Bedford,false,0.4504,0.4163,0.4504
17,dropoff,2024,3,3076,Brooklyn,Bedford,false,0.4504,0.4163,0.4504
17,dropoff,2024,4,3009,Brooklyn,Bedford,false,0.4504,0.4163,0.4504
17,dropoff,2024,5,3439,Brooklyn,Bedford,false,0.4504,0.4163,0.4504
17,dropoff,2024,6,3250,Brooklyn,Bedford,false,0.4504,0.4163,0.4504
17,pickup,2023,2,215,Brooklyn,Bedford,false,0.0871,0.1439,0.0871
17,pickup,2023,3,268,Brooklyn,Bedford,false,0.0871,0.1439,0.0871
17,pickup,2023,4,289,Brooklyn,Bedford,false,0.0871,0.1439,0.0871
17,pickup,2023,5,284,Brooklyn,Bedford,false,0.0871,0.1439,0.0871
17,pickup,2023,6,264,Brooklyn,Bedford,false,0.0871,0.1439,0.0871
17,pickup,2024,2,440,Brooklyn,Bedford,false,0.0871,0.1439,0.0871
17,pickup,2024,3,505,Brooklyn,Bedford,false,0.0871,0.1439,0.0871
17,pickup,2024,4,558,Brooklyn,Bedford,false,0.0871,0.1439,0.0871
17,pickup,2024,5,551,Brooklyn,Bedford,false,0.0871,0.1439,0.0871
17,pickup,2024,6,532,Brooklyn,Bedford,false,0.0871,0.1439,0.0871
18,dropoff,2023,2,323,Bronx,Bedford Park,false,0.2623,0.2887,0.2623
18,dropoff,2023,3,448,Bronx,Bedford Park,false,0.2623,0.2887,0.2623
18,dropoff,2023,4,401,Bronx,Bedford Park,false,0.2623,0.2887,0.2623
18,dropoff,2023,5,422,Bronx,Bedford Park,false,0.2623,0.2887,0.2623
18,dropoff,2023,6,453,Bronx,Bedford Park,false,0.2623,0.2887,0.2623
18,dropoff,2024,2,330,Bronx,Bedford Park,false,0.2623,0.2887,0.2623
18,dropoff,2024,3,370,Bronx,Bedford Park,false,0.2623,0.2887,0.2623
18,dropoff,2024,4,388,Bronx,Bedford Park,false,0.2623,0.2887,0.2623
18,dropoff,2024,5,415,Bronx,Bedford Park,false,0.2623,0.2887,0.2623
18,dropoff,2024,6,409,Bronx,Bedford Park,false,0.2623,0.2887,0.2623
18,pickup,2023,2,94,Bronx,Bedford Park,false,0.1825,0.2857,0.1825
18,pickup,2023,3,108,Bronx,Bedford Park,false,0.1825,0.2857,0.1825
18,pickup,2023,4,101,Bronx,Bedford Park,false,0.1825,0.2857,0.1825
18,pickup,2023,5,118,Bronx,Bedford Park,false,0.1825,0.2857,0.1825
18,pickup,2023,6,116,Bronx,Bedford Park,false,0.1825,0.2857,0.1825
18,pickup,2024,2,118,Bronx,Bedford Park,false,0.1825,0.2857,0.1825
18,pickup,2024,3,140,Bronx,Bedford Park,false,0.1825,0.2857,0.1825
18,pickup,2024,4,130,Bronx,Bedford Park,false,0.1825,0.2857,0.1825
18,pickup,2024,5,152,Bronx,Bedford Park,false,0.1825,0.2857,0.1825
18,pickup,2024,6,139,Bronx,Bedford Park,false,0.1825,0.2857,0.1825
19,dropoff,2023,2,283,Queens,Bellerose,false,0.061,0.0602,0.061
19,dropoff,2023,3,376,Queens,Bellerose,false,0.061,0.0602,0.061
19,dropoff,2023,4,332,Queens,Bellerose,false,0.061,0.0602,0.061
19,dropoff,2023,5,338,Queens,Bellerose,false,0.061,0.0602,0.061
19,dropoff,2023,6,311,Queens,Bellerose,false,0.061,0.0602,0.061
19,dropoff,2024,2,412,Queens,Bellerose,false,0.061,0.0602,0.061
19,dropoff,2024,3,371,Queens,Bellerose,false,0.061,0.0602,0.061
19,dropoff,2024,4,438,Queens,Bellerose,false,0.061,0.0602,0.061
19,dropoff,2024,5,464,Queens,Bellerose,false,0.061,0.0602,0.061
19,dropoff,2024,6,425,Queens,Bellerose,false,0.061,0.0602,0.061
19,pickup,2023,2,45,Queens,Bellerose,false,0.0619,0.0911,0.0619
19,pickup,2023,3,75,Queens,Bellerose,false,0.0619,0.0911,0.0619
19,pickup,2023,4,72,Queens,Bellerose,false,0.0619,0.0911,0.0619
19,pickup,2023,5,80,Queens,Bellerose,false,0.0619,0.0911,0.0619
19,pickup,2023,6,67,Queens,Bellerose,false,0.0619,0.0911,0.0619
19,pickup,2024,2,102,Queens,Bellerose,false,0.0619,0.0911,0.0619
19,pickup,2024,3,105,Queens,Bellerose,false,0.0619,0.0911,0.0619
19,pickup,2024,4,100,Queens,Bellerose,false,0.0619,0.0911,0.0619
19,pickup,2024,5,98,Queens,Bellerose,false,0.0619,0.0911,0.0619
19,pickup,2024,6,89,Queens,Bellerose,false,0.0619,0.0911,0.0619
20,dropoff,2023,2,250,Bronx,Belmont,false,0.2967,0.2898,0.2967
20,dropoff,2023,3,366,Bronx,Belmont,false,0.2967,0.2898,0.2967
20,dropoff,2023,4,339,Bronx,Belmont,false,0.2967,0.2898,0.2967
20,dropoff,2023,5,360,Bronx,Belmont,false,0.2967,0.2898,0.2967
20,dropoff,2023,6,249,Bronx,Belmont,false,0.2967,0.2898,0.2967
20,dropoff,2024,2,292,Bronx,Belmont,false,0.2967,0.2898,0.2967
20,dropoff,2024,3,333,Bronx,Belmont,false,0.2967,0.2898,0.2967
20,dropoff,2024,4,412,Bronx,Belmont,false,0.2967,0.2898,0.2967
20,dropoff,2024,5,340,Bronx,Belmont,false,0.2967,0.2898,0.2967
20,dropoff,2024,6,307,Bronx,Belmont,false,0.2967,0.2898,0.2967
20,pickup,2023,2,22,Bronx,Belmont,false,0.141,0.2086,0.141
20,pickup,2023,3,51,Bronx,Belmont,false,0.141,0.2086,0.141
20,pickup,2023,4,49,Bronx,Belmont,false,0.141,0.2086,0.141
20,pickup,2023,5,58,Bronx,Belmont,false,0.141,0.2086,0.141
20,pickup,2023,6,47,Bronx,Belmont,false,0.141,0.2086,0.141
20,pickup,2024,2,95,Bronx,Belmont,false,0.141,0.2086,0.141
20,pickup,2024,3,123,Bronx,Belmont,false,0.141,0.2086,0.141
20,pickup,2024,4,118,Bronx,Belmont,false,0.141,0.2086,0.141
20,pickup,2024,5,130,Bronx,Belmont,false,0.141,0.2086,0.141
20,pickup,2024,6,114,Bronx,Belmont,false,0.141,0.2086,0.141
21,dropoff,2023,2,287,Brooklyn,Bensonhurst East,false,0.2922,0.2243,0.2922
21,dropoff,2023,3,345,Brooklyn,Bensonhurst East,false,0.2922,0.2243,0.2922
21,dropoff,2023,4,357,Brooklyn,Bensonhurst East,false,0.2922,0.2243,0.2922
21,dropoff,2023,5,404,Brooklyn,Bensonhurst East,false,0.2922,0.2243,0.2922
21,dropoff,2023,6,349,Brooklyn,Bensonhurst East,false,0.2922,0.2243,0.2922
21,dropoff,2024,2,304,Brooklyn,Bensonhurst East,false,0.2922,0.2243,0.2922
21,dropoff,2024,3,351,Brooklyn,Bensonhurst East,false,0.2922,0.2243,0.2922
21,dropoff,2024,4,378,Brooklyn,Bensonhurst East,false,0.2922,0.2243,0.2922
21,dropoff,2024,5,378,Brooklyn,Bensonhurst East,false,0.2922,0.2243,0.2922
21,dropoff,2024,6,332,Brooklyn,Bensonhurst East,false,0.2922,0.2243,0.2922
21,pickup,2023,2,66,Brooklyn,Bensonhurst East,false,0.2049,0.1936,0.2049
21,pickup,2023,3,88,Brooklyn,Bensonhurst East,false,0.2049,0.1936,0.2049
21,pickup,2023,4,102,Brooklyn,Bensonhurst East,false,0.2049,0.1936,0.2049
21,pickup,2023,5,98,Brooklyn,Bensonhurst East,false,0.2049,0.1936,0.2049
21,pickup,2023,6,56,Brooklyn,Bensonhurst East,false,0.2049,0.1936,0.2049
21,pickup,2024,2,116,Brooklyn,Bensonhurst East,false,0.2049,0.1936,0.2049
21,pickup,2024,3,129,Brooklyn,Bensonhurst East,false,0.2049,0.1936,0.2049
21,pickup,2024,4,152,Brooklyn,Bensonhurst East,false,0.2049,0.1936,0.2049
21,pickup,2024,5,131,Brooklyn,Bensonhurst East,false,0.2049,0.1936,0.2049
21,pickup,2024,6,128,Brooklyn,Bensonhurst East,false,0.2049,0.1936,0.2049
22,dropoff,2023,2,433,Brooklyn,Bensonhurst West,false,0.365,0.3175,0.365
22,dropoff,2023,3,523,Brooklyn,Bensonhurst West,false,0.365,0.3175,0.365
22,dropoff,2023,4,473,Brooklyn,Bensonhurst West,false,0.365,0.3175,0.365
22,dropoff,2023,5,490,Brooklyn,Bensonhurst West,false,0.365,0.3175,0.365
22,dropoff,2023,6,492,Brooklyn,Bensonhurst West,false,0.365,0.3175,0.365
22,dropoff,2024,2,371,Brooklyn,Bensonhurst West,false,0.365,0.3175,0.365
22,dropoff,2024,3,455,Brooklyn,Bensonhurst West,false,0.365,0.3175,0.365
22,dropoff,2024,4,505,Brooklyn,Bensonhurst West,false,0.365,0.3175,0.365
22,dropoff,2024,5,539,Brooklyn,Bensonhurst West,false,0.365,0.3175,0.365
22,dropoff,2024,6,483,Brooklyn,Bensonhurst West,false,0.365,0.3175,0.365
22,pickup,2023,2,89,Brooklyn,Bensonhurst West,false,0.2597,0.2871,0.2597
22,pickup,2023,3,115,Brooklyn,Bensonhurst West,false,0.2597,0.2871,0.2597
22,pickup,2023,4,72,Brooklyn,Bensonhurst West,false,0.2597,0.2871,0.2597
22,pickup,2023,5,72,Brooklyn,Bensonhurst West,false,0.2597,0.2871,0.2597
22,pickup,2023,6,91,Brooklyn,Bensonhurst West,false,0.2597,0.2871,0.2597
22,pickup,2024,2,158,Brooklyn,Bensonhurst West,false,0.2597,0.2871,0.2597
22,pickup,2024,3,190,Brooklyn,Bensonhurst West,false,0.2597,0.2871,0.2597
22,pickup,2024,4,214,Brooklyn,Bensonhurst West,false,0.2597,0.2871,0.2597
22,pickup,2024,5,195,Brooklyn,Bensonhurst West,false,0.2597,0.2871,0.2597
22,pickup,2024,6,201,Brooklyn,Bensonhurst West,false,0.2597,0.2871,0.2597
23,dropoff,2023,2,139,Staten Island,Bloomfield/Emerson Hill,false,0.1758,0.3364,0.1758
23,dropoff,2023,3,161,Staten Island,Bloomfield/Emerson Hill,false,0.1758,0.3364,0.1758
23,dropoff,2023,4,159,Staten Island,Bloomfield/Emerson Hill,false,0.1758,0.3364,0.1758
23,dropoff,2023,5,169,Staten Island,Bloomfield/Emerson Hill,false,0.1758,0.3364,0.1758
23,dropoff,2023,6,225,Staten Island,Bloomfield/Emerson Hill,false,0.1758,0.3364,0.1758
23,dropoff,2024,2,43,Staten Island,Bloomfield/Emerson Hill,false,0.1758,0.3364,0.1758
23,dropoff,2024,3,65,Staten Island,Bloomfield/Emerson Hill,false,0.1758,0.3364,0.1758
23,dropoff,2024,4,69,Staten Island,Bloomfield/Emerson Hill,false,0.1758,0.3364,0.1758
23,dropoff,2024,5,83,Staten Island,Bloomfield/Emerson Hill,false,0.1758,0.3364,0.1758
23,dropoff,2024,6,64,Staten Island,Bloomfield/Emerson Hill,false,0.1758,0.3364,0.1758
23,pickup,2023,2,81,Staten Island,Bloomfield/Emerson Hill,false,0.0918,0.36,0.0918
23,pickup,2023,3,69,Staten Island,Bloomfield/Emerson Hill,false,0.0918,0.36,0.0918
23,pickup,2023,4,69,Staten Island,Bloomfield/Emerson Hill,false,0.0918,0.36,0.0918
23,pickup,2023,5,86,Staten Island,Bloomfield/Emerson Hill,false,0.0918,0.36,0.0918
23,pickup,2023,6,120,Staten Island,Bloomfield/Emerson Hill,false,0.0918,0.36,0.0918
23,pickup,2024,2,4,Staten Island,Bloomfield/Emerson Hill,false,0.0918,0.36,0.0918
23,pickup,2024,3,4,Staten Island,Bloomfield/Emerson Hill,false,0.0918,0.36,0.0918
23,pickup,2024,4,5,Staten Island,Bloomfield/Emerson Hill,false,0.0918,0.36,0.0918
23,pickup,2024,5,5,Staten Island,Bloomfield/Emerson Hill,false,0.0918,0.36,0.0918
23,pickup,2024,6,7,Staten Island,Bloomfield/Emerson Hill,false,0.0918,0.36,0.0918
24,dropoff,2023,2,9924,Manhattan,Bloomingdale,false,0.289,0.268,0.289
24,dropoff,2023,3,11196,Manhattan,Bloomingdale,false,0.289,0.268,0.289
24,dropoff,2023,4,10798,Manhattan,Bloomingdale,false,0.289,0.268,0.289
24,dropoff,2023,5,11735,Manhattan,Bloomingdale,false,0.289,0.268,0.289
24,dropoff,2023,6,10269,Manhattan,Bloomingdale,false,0.289,0.268,0.289
24,dropoff,2024,2,8709,Manhattan,Bloomingdale,false,0.289,0.268,0.289
24,dropoff,2024,3,10237,Manhattan,Bloomingdale,false,0.289,0.268,0.289
24,dropoff,2024,4,9891,Manhattan,Bloomingdale,false,0.289,0.268,0.289
24,dropoff,2024,5,10615,Manhattan,Bloomingdale,false,0.289,0.268,0.289
24,dropoff,2024,6,9629,Manhattan,Bloomingdale,false,0.289,0.268,0.289
24,pickup,2023,2,7295,Manhattan,Bloomingdale,false,0.1862,0.1771,0.1862
24,pickup,2023,3,8319,Manhattan,Bloomingdale,false,0.1862,0.1771,0.1862
24,pickup,2023,4,8188,Manhattan,Bloomingdale,false,0.1862,0.1771,0.1862
24,pickup,2023,5,8772,Manhattan,Bloomingdale,false,0.1862,0.1771,0.1862
24,pickup,2023,6,7835,Manhattan,Bloomingdale,false,0.1862,0.1771,0.1862
24,pickup,2024,2,6824,Manhattan,Bloomingdale,false,0.1862,0.1771,0.1862
24,pickup,2024,3,7322,Manhattan,Bloomingdale,false,0.1862,0.1771,0.1862
24,pickup,2024,4,8178,Manhattan,Bloomingdale,false,0.1862,0.1771,0.1862
24,pickup,2024,5,8005,Manhattan,Bloomingdale,false,0.1862,0.1771,0.1862
24,pickup,2024,6,7135,Manhattan,Bloomingdale,false,0.1862,0.1771,0.1862
25,dropoff,2023,2,4475,Brooklyn,Boerum Hill,false,0.4845,0.4804,0.4845
25,dropoff,2023,3,5303,Brooklyn,Boerum Hill,false,0.4845,0.4804,0.4845
25,dropoff,2023,4,5165,Brooklyn,Boerum Hill,false,0.4845,0.4804,0.4845
25,dropoff,2023,5,5722,Brooklyn,Boerum Hill,false,0.4845,0.4804,0.4845
25,dropoff,2023,6,5547,Brooklyn,Boerum Hill,false,0.4845,0.4804,0.4845
25,dropoff,2024,2,4464,Brooklyn,Boerum Hill,false,0.4845,0.4804,0.4845
25,dropoff,2024,3,5191,Brooklyn,Boerum Hill,false,0.4845,0.4804,0.4845
25,dropoff,2024,4,5155,Brooklyn,Boerum Hill,false,0.4845,0.4804,0.4845
25,dropoff,2024,5,5540,Brooklyn,Boerum Hill,false,0.4845,0.4804,0.4845
25,dropoff,2024,6,5223,Brooklyn,Boerum Hill,false,0.4845,0.4804,0.4845
25,pickup,2023,2,772,Brooklyn,Boerum Hill,false,0.2036,0.1856,0.2036
25,pickup,2023,3,1031,Brooklyn,Boerum Hill,false,0.2036,0.1856,0.2036
25,pickup,2023,4,1130,Brooklyn,Boerum Hill,false,0.2036,0.1856,0.2036
25,pickup,2023,5,1280,Brooklyn,Boerum Hill,false,0.2036,0.1856,0.2036
25,pickup,2023,6,1131,Brooklyn,Boerum Hill,false,0.2036,0.1856,0.2036
25,pickup,2024,2,930,Brooklyn,Boerum Hill,false,0.2036,0.1856,0.2036
25,pickup,2024,3,1115,Brooklyn,Boerum Hill,false,0.2036,0.1856,0.2036
25,pickup,2024,4,1029,Brooklyn,Boerum Hill,false,0.2036,0.1856,0.2036
25,pickup,2024,5,1142,Brooklyn,Boerum Hill,false,0.2036,0.1856,0.2036
25,pickup,2024,6,1193,Brooklyn,Boerum Hill,false,0.2036,0.1856,0.2036
26,dropoff,2023,2,905,Brooklyn,Borough Park,false,0.2434,0.2089,0.2434
26,dropoff,2023,3,903,Brooklyn,Borough Park,false,0.2434,0.2089,0.2434
26,dropoff,2023,4,738,Brooklyn,Borough Park,false,0.2434,0.2089,0.2434
26,dropoff,2023,5,896,Brooklyn,Borough Park,false,0.2434,0.2089,0.2434
26,dropoff,2023,6,855,Brooklyn,Borough Park,false,0.2434,0.2089,0.2434
26,dropoff,2024,2,889,Brooklyn,Borough Park,false,0.2434,0.2089,0.2434
26,dropoff,2024,3,940,Brooklyn,Borough Park,false,0.2434,0.2089,0.2434
26,dropoff,2024,4,767,Brooklyn,Borough Park,false,0.2434,0.2089,0.2434
26,dropoff,2024,5,998,Brooklyn,Borough Park,false,0.2434,0.2089,0.2434
26,dropoff,2024,6,857,Brooklyn,Borough Park,false,0.2434,0.2089,0.2434
26,pickup,2023,2,85,Brooklyn,Borough Park,false,0.1502,0.1865,0.1502
26,pickup,2023,3,113,Brooklyn,Borough Park,false,0.1502,0.1865,0.1502
26,pickup,2023,4,75,Brooklyn,Borough Park,false,0.1502,0.1865,0.1502
26,pickup,2023,5,87,Brooklyn,Borough Park,false,0.1502,0.1865,0.1502
26,pickup,2023,6,86,Brooklyn,Borough Park,false,0.1502,0.1865,0.1502
26,pickup,2024,2,181,Brooklyn,Borough Park,false,0.1502,0.1865,0.1502
26,pickup,2024,3,238,Brooklyn,Borough Park,false,0.1502,0.1865,0.1502
26,pickup,2024,4,225,Brooklyn,Borough Park,false,0.1502,0.1865,0.1502
26,pickup,2024,5,268,Brooklyn,Borough Park,false,0.1502,0.1865,0.1502
26,pickup,2024,6,257,Brooklyn,Borough Park,false,0.1502,0.1865,0.1502
27,dropoff,2023,2,46,Queens,Breezy Point/Fort Tilden/Riis Beach,false,0.1051,0.127,0.1051
27,dropoff,2023,3,58,Queens,Breezy Point/Fort Tilden/Riis Beach,false,0.1051,0.127,0.1051
27,dropoff,2023,4,46,Queens,Breezy Point/Fort Tilden/Riis Beach,false,0.1051,0.127,0.1051
27,dropoff,2023,5,53,Queens,Breezy Point/Fort Tilden/Riis Beach,false,0.1051,0.127,0.1051
27,dropoff,2023,6,73,Queens,Breezy Point/Fort Tilden/Riis Beach,false,0.1051,0.127,0.1051
27,dropoff,2024,2,44,Queens,Breezy Point/Fort Tilden/Riis Beach,false,0.1051,0.127,0.1051
27,dropoff,2024,3,62,Queens,Breezy Point/Fort Tilden/Riis Beach,false,0.1051,0.127,0.1051
27,dropoff,2024,4,73,Queens,Breezy Point/Fort Tilden/Riis Beach,false,0.1051,0.127,0.1051
27,dropoff,2024,5,68,Queens,Breezy Point/Fort Tilden/Riis Beach,false,0.1051,0.127,0.1051
27,dropoff,2024,6,68,Queens,Breezy Point/Fort Tilden/Riis Beach,false,0.1051,0.127,0.1051
27,pickup,2023,3,3,Queens,Breezy Point/Fort Tilden/Riis Beach,false,0.3333,0.0455,0.3333
27,pickup,2023,4,1,Queens,Breezy Point/Fort Tilden/Riis Beach,false,0.3333,0.0455,0.3333
27,pickup,2023,5,2,Queens,Breezy Point/Fort Tilden/Riis Beach,false,0.3333,0.0455,0.3333
27,pickup,2024,2,3,Queens,Breezy Point/Fort Tilden/Riis Beach,false,0.3333,0.0455,0.3333
27,pickup,2024,3,2,Queens,Breezy Point/Fort Tilden/Riis Beach,false,0.3333,0.0455,0.3333
27,pickup,2024,4,4,Queens,Breezy Point/Fort Tilden/Riis Beach,false,0.3333,0.0455,0.3333
27,pickup,2024,5,3,Queens,Breezy Point/Fort Tilden/Riis Beach,false,0.3333,0.0455,0.3333
27,pickup,2024,6,10,Queens,Breezy Point/Fort Tilden/Riis Beach,false,0.3333,0.0455,0.3333
28,dropoff,2023,2,1054,Queens,Briarwood/Jamaica Hills,false,0.1221,0.124,0.1221
28,dropoff,2023,3,1211,Queens,Briarwood/Jamaica Hills,false,0.1221,0.124,0.1221
28,dropoff,2023,4,1182,Queens,Briarwood/Jamaica Hills,false,0.1221,0.124,0.1221
28,dropoff,2023,5,1148,Queens,Briarwood/Jamaica Hills,false,0.1221,0.124,0.1221
28,dropoff,2023,6,1155,Queens,Briarwood/Jamaica Hills,false,0.1221,0.124,0.1221
28,dropoff,2024,2,921,Queens,Briarwood/Jamaica Hills,false,0.1221,0.124,0.1221
28,dropoff,2024,3,1022,Queens,Briarwood/Jamaica Hills,false,0.1221,0.124,0.1221
28,dropoff,2024,4,1062,Queens,Briarwood/Jamaica Hills,false,0.1221,0.124,0.1221
28,dropoff,2024,5,1048,Queens,Briarwood/Jamaica Hills,false,0.1221,0.124,0.1221
28,dropoff,2024,6,965,Queens,Briarwood/Jamaica Hills,false,0.1221,0.124,0.1221
28,pickup,2023,2,255,Queens,Briarwood/Jamaica Hills,false,0.2451,0.2676,0.2451
28,pickup,2023,3,311,Queens,Briarwood/Jamaica Hills,false,0.2451,0.2676,0.2451
28,pickup,2023,4,254,Queens,Briarwood/Jamaica Hills,false,0.2451,0.2676,0.2451
28,pickup,2023,5,269,Queens,Briarwood/Jamaica Hills,false,0.2451,0.2676,0.2451
28,pickup,2023,6,225,Queens,Briarwood/Jamaica Hills,false,0.2451,0.2676,0.2451
28,pickup,2024,2,299,Queens,Briarwood/Jamaica Hills,false,0.2451,0.2676,0.2451
28,pickup,2024,3,347,Queens,Briarwood/Jamaica Hills,false,0.2451,0.2676,0.2451
28,pickup,2024,4,310,Queens,Briarwood/Jamaica Hills,false,0.2451,0.2676,0.2451
28,pickup,2024,5,342,Queens,Briarwood/Jamaica Hills,false,0.2451,0.2676,0.2451
28,pickup,2024,6,275,Queens,Briarwood/Jamaica Hills,false,0.2451,0.2676,0.2451
29,dropoff,2023,2,319,Brooklyn,Brighton Beach,false,0.2345,0.2114,0.2345
29,dropoff,2023,3,393,Brooklyn,Brighton Beach,false,0.2345,0.2114,0.2345
29,dropoff,2023,4,438,Brooklyn,Brighton Beach,false,0.2345,0.2114,0.2345
29,dropoff,2023,5,477,Brooklyn,Brighton Beach,false,0.2345,0.2114,0.2345
29,dropoff,2023,6,450,Brooklyn,Brighton Beach,false,0.2345,0.2114,0.2345
29,dropoff,2024,2,378,Brooklyn,Brighton Beach,false,0.2345,0.2114,0.2345
29,dropoff,2024,3,439,Brooklyn,Brighton Beach,false,0.2345,0.2114,0.2345
29,dropoff,2024,4,489,Brooklyn,Brighton Beach,false,0.2345,0.2114,0.2345
29,dropoff,2024,5,497,Brooklyn,Brighton Beach,false,0.2345,0.2114,0.2345
29,dropoff,2024,6,463,Brooklyn,Brighton Beach,false,0.2345,0.2114,0.2345
29,pickup,2023,2,79,Brooklyn,Brighton Beach,false,0.3595,0.3138,0.3595
29,pickup,2023,3,95,Brooklyn,Brighton Beach,false,0.3595,0.3138,0.3595
29,pickup,2023,4,93,Brooklyn,Brighton Beach,false,0.3595,0.3138,0.3595
29,pickup,2023,5,104,Brooklyn,Brighton Beach,false,0.3595,0.3138,0.3595
29,pickup,2023,6,88,Brooklyn,Brighton Beach,false,0.3595,0.3138,0.3595
29,pickup,2024,2,180,Brooklyn,Brighton Beach,false,0.3595,0.3138,0.3595
29,pickup,2024,3,233,Brooklyn,Brighton Beach,false,0.3595,0.3138,0.3595
29,pickup,2024,4,227,Brooklyn,Brighton Beach,false,0.3595,0.3138,0.3595
29,pickup,2024,5,227,Brooklyn,Brighton Beach,false,0.3595,0.3138,0.3595
29,pickup,2024,6,191,Brooklyn,Brighton Beach,false,0.3595,0.3138,0.3595
30,dropoff,2023,2,26,Queens,Broad Channel,false,0.1233,0.0526,0.1233
30,dropoff,2023,3,36,Queens,Broad Channel,false,0.1233,0.0526,0.1233
30,dropoff,2023,4,30,Queens,Broad Channel,false,0.1233,0.0526,0.1233
30,dropoff,2023,5,29,Queens,Broad Channel,false,0.1233,0.0526,0.1233
30,dropoff,2023,6,25,Queens,Broad Channel,false,0.1233,0.0526,0.1233
30,dropoff,2024,2,24,Queens,Broad Channel,false,0.1233,0.0526,0.1233
30,dropoff,2024,3,40,Queens,Broad Channel,false,0.1233,0.0526,0.1233
30,dropoff,2024,4,38,Queens,Broad Channel,false,0.1233,0.0526,0.1233
30,dropoff,2024,5,25,Queens,Broad Channel,false,0.1233,0.0526,0.1233
30,dropoff,2024,6,25,Queens,Broad Channel,false,0.1233,0.0526,0.1233
30,pickup,2023,2,3,Queens,Broad Channel,false,0.1667,0.0,0.1667
30,pickup,2023,3,3,Queens,Broad Channel,false,0.1667,0.0,0.1667
30,pickup,2023,4,4,Queens,Broad Channel,false,0.1667,0.0,0.1667
30,pickup,2023,5,2,Queens,Broad Channel,false,0.1667,0.0,0.1667
30,pickup,2024,2,1,Queens,Broad Channel,false,0.1667,0.0,0.1667
30,pickup,2024,3,3,Queens,Broad Channel,false,0.1667,0.0,0.1667
30,pickup,2024,4,4,Queens,Broad Channel,false,0.1667,0.0,0.1667
30,pickup,2024,5,4,Queens,Broad Channel,false,0.1667,0.0,0.1667
30,pickup,2024,6,3,Queens,Broad Channel,false,0.1667,0.0,0.1667
31,dropoff,2023,2,124,Bronx,Bronx Park,false,0.4784,0.4638,0.4784
31,dropoff,2023,3,176,Bronx,Bronx Park,false,0.4784,0.4638,0.4784
31,dropoff,2023,4,271,Bronx,Bronx Park,false,0.4784,0.4638,0.4784
31,dropoff,2023,5,211,Bronx,Bronx Park,false,0.4784,0.4638,0.4784
31,dropoff,2023,6,188,Bronx,Bronx Park,false,0.4784,0.4638,0.4784
31,dropoff,2024,2,75,Bronx,Bronx Park,false,0.4784,0.4638,0.4784
31,dropoff,2024,3,178,Bronx,Bronx Park,false,0.4784,0.4638,0.4784
31,dropoff,2024,4,192,Bronx,Bronx Park,false,0.4784,0.4638,0.4784
31,dropoff,2024,5,162,Bronx,Bronx Park,false,0.4784,0.4638,0.4784
31,dropoff,2024,6,195,Bronx,Bronx Park,false,0.4784,0.4638,0.4784
31,pickup,2023,2,12,Bronx,Bronx Park,false,0.1316,0.2267,0.1316
31,pickup,2023,3,17,Bronx,Bronx Park,false,0.1316,0.2267,0.1316
31,pickup,2023,4,17,Bronx,Bronx Park,false,0.1316,0.2267,0.1316
31,pickup,2023,5,20,Bronx,Bronx Park,false,0.1316,0.2267,0.1316
31,pickup,2023,6,10,Bronx,Bronx Park,false,0.1316,0.2267,0.1316
31,pickup,2024,2,11,Bronx,Bronx Park,false,0.1316,0.2267,0.1316
31,pickup,2024,3,17,Bronx,Bronx Park,false,0.1316,0.2267,0.1316
31,pickup,2024,4,23,Bronx,Bronx Park,false,0.1316,0.2267,0.1316
31,pickup,2024,5,12,Bronx,Bronx Park,false,0.1316,0.2267,0.1316
31,pickup,2024,6,12,Bronx,Bronx Park,false,0.1316,0.2267,0.1316
32,dropoff,2023,2,241,Bronx,Bronxdale,false,0.1981,0.1924,0.1981
32,dropoff,2023,3,264,Bronx,Bronxdale,false,0.1981,0.1924,0.1981
32,dropoff,2023,4,273,Bronx,Bronxdale,false,0.1981,0.1924,0.1981
32,dropoff,2023,5,251,Bronx,Bronxdale,false,0.1981,0.1924,0.1981
32,dropoff,2023,6,238,Bronx,Bronxdale,false,0.1981,0.1924,0.1981
32,dropoff,2024,2,232,Bronx,Bronxdale,false,0.1981,0.1924,0.1981
32,dropoff,2024,3,266,Bronx,Bronxdale,false,0.1981,0.1924,0.1981
32,dropoff,2024,4,264,Bronx,Bronxdale,false,0.1981,0.1924,0.1981
32,dropoff,2024,5,260,Bronx,Bronxdale,false,0.1981,0.1924,0.1981
32,dropoff,2024,6,220,Bronx,Bronxdale,false,0.1981,0.1924,0.1981
32,pickup,2023,2,75,Bronx,Bronxdale,false,0.1365,0.2286,0.1365
32,pickup,2023,3,118,Bronx,Bronxdale,false,0.1365,0.2286,0.1365
32,pickup,2023,4,132,Bronx,Bronxdale,false,0.1365,0.2286,0.1365
32,pickup,2023,5,110,Bronx,Bronxdale,false,0.1365,0.2286,0.1365
32,pickup,2023,6,85,Bronx,Bronxdale,false,0.1365,0.2286,0.1365
32,pickup,2024,2,114,Bronx,Bronxdale,false,0.1365,0.2286,0.1365
